paper,heading_level,heading,markdown_line_start,markdown_line_end,pdf_page_start,markdown_source,pdf_projection
Knowledge Engineering,3,13.4 Translation is epistemic work,464,467,15,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,13.5 Generative AI relocates the bottleneck,468,471,15,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,13.6 Cooperation can create new Knowledge,472,477,15,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,14. Development requirements derived from the foundation,478,541,15,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.1 Model epistemic objects separately,480,495,15,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.2 Preserve lineage across transformations,496,499,15,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.3 Make assumptions executable or inspectable,500,503,15,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.4 Support multiple models and projections,504,507,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.5 Treat uncertainty as typed,508,511,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.6 Build challenge into normal operation,512,515,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.7 Validate at multiple layers,516,519,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.8 Observe use and non-use,520,523,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.9 Govern generative contributions,524,527,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.10 Support practical Knowledge,528,531,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.11 Integrate Education,532,535,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,14.12 Design for retirement,536,541,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,15. Open foundational questions,542,577,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,15.1 Is Knowledge Engineering the right universal name?,544,547,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,15.2 What is the minimum epistemic object?,548,551,16,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,15.3 Can an artificial system be a knowledge engineer?,552,555,17,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,15.4 What remains outside representation?,556,559,17,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,15.5 How should incompatible ontologies coexist?,560,563,17,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,15.6 When does validation justify reliance?,564,567,17,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,15.7 How should collective epistemic responsibility be allocated?,568,571,17,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,3,15.8 Can the knowledge lifecycle govern itself?,572,577,17,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,16. A practical Knowledge Engineering gate,578,604,17,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,17. Conclusion,605,626,18,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,References,627,645,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
Knowledge Engineering,2,Document governance note,646,658,19,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.md,00_GOVERNANCE/01_Product_Vision/01_FOUNDATION/Knowledge_Engineering/SymK_Foundation_Paper_Knowledge_Engineering_v0.1.pdf
